00 team,28749
01 team,18426
02 team,4835
03 team,7772
04 team,383
05 team,567
06 team,210
07 team,12677
08 team,887
09 team,4290
10 team,1383
11 team,9860
12 team,5589
13 team,165
14 team,5118
15 team,321
16 team,286
17 team,1023
18 team,350
19 team,2875
20 team,47
21 team,9
22 team,48
23 team,26
24 team,607
25 team,5
26 team,94
27 team,63
30 team,264
32 team,320
33 team,724
34 team,483
35 team,185
36 team,20
37 team,458
40 team,65
41 team,19
42 team,77
43 team,78
44 team,7
45 team,6
46 team,4
48 team,2
50 team,61
51 team,64
52 team,13
53 team,368
54 team,5
55 team,4
56 team,26
57 team,28
60 team,40
61 team,119
62 team,170
63 team,5
64 team,14
65 team,4
66 team,11
67 team,104
70 team,312
71 team,664
72 team,92
73 team,1511
74 team,5090
75 team,209
76 team,1510
77 team,1042
80 team,14
81 team,58
82 team,90
83 team,23
84 team,6
85 team,850
86 team,22
87 team,153
OPL O0,2
OPL O1,9
OPL O2,112
OPL O3,9
OPL O4,5
OPL O5,10
OPL O6,2
OPL O7,5
aatrox,1218
ahri,6476
akali,2327
alistar,1308
alliance,2
amumu,2045
anivia,2702
annie,2403
ashe,1938
avarosan,28
azir,1679
bard,2425
bestof2014,2
blitzcrank,3155
brand,1254
braum,1241
caitlyn,2414
cassiopeia,860
chogath,1613
clg,2
cloudnine,3
corki,1191
counterlogicna,1
curse,4
darius,1380
diana,2728
dignitas,2
draven,3837
drmundo,1098
ekko,858
elise,1561
evelynn,901
ezreal,3906
f0,1
f3,1
fiddlesticks,1290
fiora,1344
fizz,2719
fnatic,3
frostguard,20
galio,619
gamania,120
gambit,1
gangplank,2011
garen,1380
gnar,1703
gragas,1293
graves,2127
hecarim,1377
heimerdinger,2127
irelia,3348
janna,3074
jarvaniv,2060
jax,2101
jayce,2173
jinx,4555
kalista,846
karma,1542
karthus,745
kassadin,1158
katarina,3316
kayle,1090
kennen,1294
khazix,2766
kindred,224
kogmaw,1266
ktrolster,1
leblanc,1546
leesin,6448
leona,3777
lissandra,715
lucian,2171
lulu,3600
lux,3633
malphite,841
malzahar,1949
maokai,1494
masteryi,1440
misc triggs,1
misc urf,1
missfortune,1444
monkeyking,2157
mordekaiser,1488
morgana,1841
moscow5,1
nami,2517
nasus,1775
nautilus,2140
nidalee,3644
ninjas,581
nocturne,2131
nunu,1332
olaf,1099
omg,1
orianna,2635
pantheon,1175
poppy,1502
quinn,2039
rammus,1620
reksai,633
renekton,2054
rengar,2919
riot,543
riven,5896
royal,1
rumble,1829
ryze,1095
saigonjokers,40
sejuani,1006
shaco,2793
shen,1313
shyvana,1524
singed,2896
sion,891
sivir,861
skarner,1124
skt1,3
sona,3512
soraka,1233
swain,1434
syndra,1991
tahmkench,654
talon,1664
taric,1773
team 00,4695
team 01,6797
team 02,318
team 03,1308
team 04,161
team 05,339
team 06,64
team 07,6084
team 08,603
team 09,252
team 10,85
team 11,6189
team 12,424
team 13,68
team 14,377
team 15,4828
team 16,58
team 17,235
team 18,392
team 19,493
team 20,49
team 21,2
team 22,22
team 23,130
team 24,47
team 25,2
team 26,169
team 27,7
team 30,518
team 32,465
team 33,67
team 34,20
team 35,165
team 36,37
team 37,37
team 40,37
team 41,12
team 42,39
team 43,39
team 44,14
team 45,127
team 46,26
team 47,25
team 48,24
team 50,72
team 51,3
team 52,2
team 53,33
team 56,9
team 57,15
team 60,5
team 61,21
team 62,12
team 63,4
team 64,11
team 65,5
team 66,4
team 67,51
team 70,136
team 71,93
team 72,15
team 73,73
team 74,3185
team 75,208
team 76,264
team 77,614
team 80,9
team 81,28
team 82,26
team 83,7
team 84,6
team 85,69
team 86,24
team 87,474
team O1,3
team O2,40
team O3,7
team O4,2
team O5,5
team O6,2
team O7,1
team-soraka,1386
teamdignitas,1
teamsolomid,2
teemo,4802
thresh,9011
tristana,1671
trundle,1216
tryndamere,1418
tsm,3
twistedfate,2453
twitch,1344
udyr,2396
urgot,1105
varus,1261
vayne,6018
veigar,1905
velkoz,1208
vi,2810
viktor,2372
vladimir,1794
volibear,1677
warwick,1043
winterclaw,20
xerath,1132
xinzhao,770
yasuo,3978
yorick,788
zac,1489
zed,5823
ziggs,2183
zilean,1177
zyra,1690


