00 team,29081
01 team,18679
02 team,4872
03 team,7884
04 team,386
05 team,584
06 team,219
07 team,12794
08 team,907
09 team,4322
10 team,1405
11 team,9978
12 team,5639
13 team,165
14 team,5216
15 team,318
16 team,289
17 team,1028
18 team,366
19 team,2970
20 team,48
21 team,9
22 team,49
23 team,27
24 team,613
25 team,5
26 team,97
27 team,63
30 team,269
32 team,331
33 team,739
34 team,489
35 team,191
36 team,20
37 team,461
40 team,66
41 team,19
42 team,79
43 team,80
44 team,7
45 team,7
46 team,8
48 team,3
50 team,61
51 team,65
52 team,13
53 team,368
54 team,5
55 team,4
56 team,26
57 team,28
60 team,40
61 team,119
62 team,170
63 team,5
64 team,14
65 team,3
66 team,11
67 team,108
70 team,316
71 team,674
72 team,92
73 team,1532
74 team,5123
75 team,211
76 team,1531
77 team,1045
80 team,14
81 team,60
82 team,94
83 team,23
84 team,6
85 team,861
86 team,22
87 team,154
OPL O0,3
OPL O1,9
OPL O2,145
OPL O3,9
OPL O4,5
OPL O5,11
OPL O6,2
OPL O7,5
aatrox,1217
ahri,6430
akali,2325
alistar,1308
alliance,2
amumu,2036
anivia,2674
annie,2385
ashe,1938
avarosan,31
azir,1666
bard,2358
bestof2014,3
blitzcrank,3135
brand,1230
braum,1216
caitlyn,2407
cassiopeia,870
chogath,1617
clg,2
cloudnine,3
corki,1193
counterlogicna,1
curse,4
darius,1369
diana,2703
dignitas,3
draven,3832
drmundo,1089
ekko,796
elise,1549
evelynn,908
ezreal,3902
f0,1
f2,1
f3,1
fiddlesticks,1296
fiora,1353
fizz,2718
fnatic,3
frostguard,21
galio,616
gamania,125
gambit,1
gangplank,2017
garen,1375
gnar,1670
gragas,1292
graves,2136
hecarim,1376
heimerdinger,2137
irelia,3350
janna,3072
jarvaniv,2065
jax,2094
jayce,2176
jinx,4476
kalista,829
karma,1528
karthus,746
kassadin,1138
katarina,3329
kayle,1096
kennen,1286
khazix,2777
kogmaw,1262
ktrolster,1
leblanc,1542
leesin,6403
leona,3770
lissandra,712
lucian,2188
lulu,3576
lux,3596
malphite,845
malzahar,1943
maokai,1495
masteryi,1436
mineski,1
misc triggs,1
misc urf,2
missfortune,1437
monkeyking,2143
mordekaiser,1492
morgana,1827
moscow5,1
nami,2533
nasus,1784
nautilus,2133
nidalee,3640
ninjas,587
nocturne,2133
nunu,1330
olaf,1085
omg,1
orianna,2623
pantheon,1172
poppy,1493
quinn,2032
rammus,1613
reksai,633
renekton,2021
rengar,2899
riot,535
riven,5864
royal,1
rumble,1841
ryze,1103
saigonjokers,41
sejuani,1004
shaco,2793
shen,1305
shyvana,1520
singed,2873
sion,902
sivir,853
skarner,1133
skt1,3
sona,3504
soraka,1222
swain,1444
syndra,1990
tahmkench,436
talon,1660
taric,1770
team 00,4332
team 01,7125
team 02,316
team 03,1332
team 04,164
team 05,340
team 06,65
team 07,5607
team 08,615
team 09,254
team 10,83
team 11,5354
team 12,398
team 13,73
team 14,354
team 15,3874
team 16,59
team 17,225
team 18,419
team 19,490
team 20,45
team 21,1
team 22,21
team 23,66
team 24,45
team 25,2
team 26,130
team 27,7
team 30,610
team 32,400
team 33,65
team 34,20
team 35,175
team 36,39
team 37,30
team 40,37
team 41,11
team 42,40
team 43,39
team 44,15
team 45,116
team 46,31
team 47,26
team 48,20
team 50,64
team 51,3
team 52,1
team 53,28
team 56,7
team 57,15
team 60,5
team 61,19
team 62,12
team 63,4
team 64,11
team 65,4
team 66,4
team 67,49
team 70,134
team 71,94
team 72,15
team 73,63
team 74,2465
team 75,155
team 76,262
team 77,471
team 80,11
team 81,27
team 82,27
team 83,6
team 84,6
team 85,69
team 86,22
team 87,470
team O1,4
team O2,23
team O3,1
team O4,2
team O5,4
team O6,1
team O7,1
team-soraka,1451
teamdignitas,1
teamsolomid,2
teemo,4798
thresh,8983
tristana,1659
trundle,1208
tryndamere,1421
tsm,3
twistedfate,2436
twitch,1350
udyr,2394
urgot,1113
varus,1268
vayne,5991
veigar,1874
velkoz,1194
vi,2788
viktor,2382
vladimir,1777
volibear,1674
warwick,1042
winterclaw,19
xerath,1133
xinzhao,773
yasuo,3935
yorick,788
zac,1483
zed,5835
ziggs,2191
zilean,1159
zyra,1682


