00 team,29769
01 team,18997
02 team,4960
03 team,8141
04 team,390
05 team,641
06 team,233
07 team,12976
08 team,971
09 team,4409
10 team,1445
11 team,10197
12 team,5738
13 team,174
14 team,5416
15 team,322
16 team,298
17 team,1045
18 team,393
19 team,3209
20 team,49
21 team,8
22 team,53
23 team,27
24 team,622
25 team,7
26 team,105
27 team,65
30 team,286
32 team,345
33 team,757
34 team,502
35 team,196
36 team,22
37 team,467
40 team,69
41 team,20
42 team,81
43 team,88
44 team,7
45 team,8
46 team,13
48 team,2
50 team,61
51 team,64
52 team,15
53 team,373
54 team,4
55 team,4
56 team,26
57 team,31
60 team,42
61 team,120
62 team,171
63 team,5
64 team,14
65 team,3
66 team,11
67 team,112
70 team,325
71 team,688
72 team,93
73 team,1582
74 team,5179
75 team,221
76 team,1588
77 team,1061
80 team,16
81 team,64
82 team,104
83 team,23
84 team,8
85 team,885
86 team,25
87 team,155
OPL O0,6
OPL O1,9
OPL O2,220
OPL O3,12
OPL O4,6
OPL O5,12
OPL O6,2
OPL O7,6
aatrox,1212
ahri,6389
akali,2332
alistar,1298
alliance,2
amumu,2033
anivia,2655
annie,2387
ashe,1924
avarosan,38
azir,1720
bard,2226
bestof2014,5
blitzcrank,3119
brand,1208
braum,1191
caitlyn,2425
cassiopeia,873
chogath,1625
clg,2
cloudnine,3
corki,1205
counterlogicna,1
curse,3
darius,1363
diana,2678
dignitas,3
draven,3813
drmundo,1087
ekko,745
elise,1530
evelynn,893
ezreal,3881
f0,2
f1,1
f2,2
f3,1
fiddlesticks,1300
fiora,1336
fizz,2742
fnatic,4
frostguard,23
galio,609
gamania,128
gambit,1
gangplank,2048
garen,1381
gnar,1668
gragas,1287
graves,2166
hecarim,1389
heimerdinger,2127
irelia,3349
janna,3069
jarvaniv,2062
jax,2084
jayce,2204
jinx,4421
kalista,804
karma,1519
karthus,746
kassadin,1117
katarina,3352
kayle,1094
kennen,1282
khazix,2817
kogmaw,1268
ktrolster,1
leblanc,1534
leesin,6322
leona,3777
lissandra,713
lucian,2189
lulu,3550
lux,3573
malphite,826
malzahar,1946
maokai,1515
masteryi,1419
mineski,1
missfortune,1431
monkeyking,2115
mordekaiser,1497
morgana,1834
moscow5,1
nami,2536
nasus,1790
nautilus,2129
nidalee,3666
ninjas,597
nocturne,2112
nunu,1303
olaf,1069
omg,1
orianna,2600
pantheon,1164
poppy,1486
quinn,2040
rammus,1588
reksai,640
renekton,2010
rengar,2878
riot,534
riven,5807
royal,1
rumble,1843
ryze,1116
saigonjokers,41
samsunggalaxy,1
sejuani,1012
shaco,2778
shen,1304
shyvana,1515
singed,2848
sion,897
sivir,859
skarner,1154
skt1,3
sona,3498
soraka,1198
swain,1441
syndra,2015
tahmkench,228
talon,1625
taric,1755
team 00,3634
team 01,5573
team 02,318
team 03,1392
team 04,169
team 05,394
team 06,63
team 07,3432
team 08,702
team 09,263
team 10,85
team 11,4202
team 12,379
team 13,75
team 14,315
team 15,2786
team 16,56
team 17,222
team 18,440
team 19,500
team 20,47
team 21,1
team 22,18
team 23,25
team 24,39
team 26,99
team 27,7
team 30,579
team 32,238
team 33,64
team 34,21
team 35,161
team 36,4
team 37,26
team 40,37
team 41,8
team 42,46
team 43,41
team 44,14
team 45,140
team 46,42
team 47,32
team 48,14
team 50,50
team 51,3
team 53,29
team 56,7
team 57,15
team 60,5
team 61,24
team 62,11
team 63,5
team 64,12
team 65,4
team 66,3
team 67,47
team 70,140
team 71,90
team 72,11
team 73,60
team 74,1662
team 75,106
team 76,283
team 77,347
team 80,11
team 81,28
team 82,27
team 83,6
team 84,6
team 85,76
team 86,21
team 87,247
team-soraka,1387
teamdignitas,1
teamsolomid,2
teemo,4811
thresh,8956
tristana,1643
trundle,1201
tryndamere,1425
tsm,3
twistedfate,2411
twitch,1332
udyr,2389
urgot,1140
varus,1261
vayne,5957
veigar,1751
velkoz,1176
vi,2769
viktor,2405
vladimir,1778
volibear,1677
warwick,1038
winterclaw,23
xerath,1136
xinzhao,779
yasuo,3829
yorick,781
zac,1497
zed,5874
ziggs,2201
zilean,1144
zyra,1671


