00 team,30152
01 team,19054
02 team,5006
03 team,8340
04 team,397
05 team,697
06 team,241
07 team,13088
08 team,1044
09 team,4463
10 team,1506
11 team,10338
12 team,5815
13 team,184
14 team,5549
15 team,322
16 team,308
17 team,1053
18 team,401
19 team,3463
20 team,53
21 team,8
22 team,57
23 team,29
24 team,625
25 team,9
26 team,106
27 team,65
30 team,283
32 team,353
33 team,790
34 team,518
35 team,198
36 team,22
37 team,477
40 team,75
41 team,20
42 team,92
43 team,93
44 team,7
45 team,8
46 team,12
48 team,1
50 team,62
51 team,64
52 team,16
53 team,373
54 team,4
55 team,5
56 team,28
57 team,33
60 team,43
61 team,122
62 team,173
63 team,5
64 team,15
65 team,3
66 team,11
67 team,114
70 team,330
71 team,700
72 team,94
73 team,1616
74 team,5252
75 team,229
76 team,1617
77 team,1067
80 team,18
81 team,71
82 team,118
83 team,23
84 team,8
85 team,912
86 team,25
87 team,155
OPL O0,3
OPL O1,9
OPL O2,255
OPL O3,15
OPL O4,6
OPL O5,10
OPL O6,2
OPL O7,6
aatrox,1208
ahri,6328
akali,2337
alistar,1294
alliance,2
amumu,2029
anivia,2634
annie,2383
ashe,1911
avarosan,37
azir,1725
bard,2131
bestof2014,5
blitzcrank,3117
brand,1193
braum,1157
caitlyn,2426
cassiopeia,873
chogath,1631
clg,2
cloudnine,3
corki,1208
counterlogicna,1
curse,3
darius,1334
diana,2653
dignitas,3
draven,3773
drmundo,1077
ekko,675
elise,1524
evelynn,891
ezreal,3875
f0,2
f1,1
f2,4
f3,1
fiddlesticks,1304
fiora,1277
fizz,2736
fnatic,4
frostguard,24
galio,608
gamania,128
gambit,1
gangplank,2062
garen,1377
gnar,1656
gragas,1286
graves,2165
hecarim,1394
heimerdinger,2111
irelia,3320
janna,3068
jarvaniv,2063
jax,2076
jayce,2200
jinx,4421
kalista,786
karma,1525
karthus,747
kassadin,1117
katarina,3366
kayle,1079
kennen,1284
khazix,2827
kogmaw,1269
ktrolster,1
leblanc,1542
leesin,6299
leona,3735
lissandra,706
lucian,2113
lulu,3535
lux,3546
malphite,830
malzahar,1934
maokai,1503
masteryi,1385
mineski,1
missfortune,1436
monkeyking,2092
mordekaiser,1502
morgana,1838
moscow5,1
nami,2541
nasus,1786
nautilus,2141
nidalee,3676
ninjas,600
nocturne,2077
nunu,1301
olaf,1058
omg,1
orianna,2588
pantheon,1143
poppy,1493
quinn,2042
rammus,1578
reksai,640
renekton,1996
rengar,2848
riot,522
riven,5811
royal,1
rumble,1841
ryze,1116
saigonjokers,41
samsunggalaxy,1
sejuani,1015
shaco,2769
shen,1309
shyvana,1518
singed,2841
sion,897
sivir,855
skarner,1162
skt1,3
sona,3509
soraka,1189
swain,1428
syndra,2016
tahmkench,144
talon,1633
taric,1739
team 00,3219
team 01,5055
team 02,315
team 03,1431
team 04,173
team 05,442
team 06,56
team 07,2170
team 08,782
team 09,283
team 10,70
team 11,3683
team 12,341
team 13,77
team 14,298
team 15,2657
team 16,51
team 17,213
team 18,402
team 19,497
team 20,46
team 21,3
team 22,18
team 23,20
team 24,39
team 26,69
team 27,4
team 30,470
team 32,184
team 33,63
team 34,21
team 35,66
team 36,4
team 37,26
team 40,41
team 41,10
team 42,46
team 43,48
team 44,12
team 45,139
team 46,43
team 47,23
team 48,16
team 50,26
team 51,3
team 52,1
team 53,29
team 56,7
team 57,15
team 60,5
team 61,23
team 62,12
team 63,5
team 64,10
team 65,5
team 66,4
team 67,44
team 70,100
team 71,96
team 72,11
team 73,46
team 74,1342
team 75,65
team 76,261
team 77,257
team 80,11
team 81,28
team 82,31
team 83,5
team 84,7
team 85,85
team 86,15
team 87,89
teamdignitas,1
teamsolomid,2
teemo,4788
thresh,8908
tristana,1643
trundle,1201
tryndamere,1414
tsm,3
twistedfate,2397
twitch,1314
udyr,2393
urgot,1145
varus,1271
vayne,5906
veigar,1732
velkoz,1150
vi,2782
viktor,2413
vladimir,1786
volibear,1678
warwick,1041
winterclaw,24
xerath,1140
xinzhao,777
yasuo,3692
yorick,767
zac,1502
zed,5818
ziggs,2200
zilean,1126
zyra,1661


