00 team,29864
01 team,19019
02 team,4969
03 team,8178
04 team,392
05 team,649
06 team,236
07 team,13018
08 team,980
09 team,4419
10 team,1454
11 team,10236
12 team,5752
13 team,176
14 team,5452
15 team,323
16 team,299
17 team,1045
18 team,398
19 team,3263
20 team,49
21 team,8
22 team,53
23 team,28
24 team,623
25 team,8
26 team,103
27 team,65
30 team,285
32 team,347
33 team,762
34 team,504
35 team,199
36 team,22
37 team,469
40 team,70
41 team,20
42 team,83
43 team,88
44 team,7
45 team,8
46 team,13
48 team,1
50 team,62
51 team,64
52 team,15
53 team,373
54 team,4
55 team,4
56 team,27
57 team,32
60 team,42
61 team,120
62 team,171
63 team,5
64 team,14
65 team,3
66 team,11
67 team,112
70 team,326
71 team,694
72 team,93
73 team,1593
74 team,5194
75 team,222
76 team,1593
77 team,1065
80 team,16
81 team,65
82 team,107
83 team,23
84 team,8
85 team,894
86 team,25
87 team,153
OPL O0,5
OPL O1,9
OPL O2,225
OPL O3,13
OPL O4,7
OPL O5,10
OPL O6,1
OPL O7,6
aatrox,1204
ahri,6374
akali,2328
alistar,1297
alliance,2
amumu,2029
anivia,2646
annie,2384
ashe,1923
avarosan,37
azir,1730
bard,2196
bestof2014,5
blitzcrank,3116
brand,1200
braum,1182
caitlyn,2420
cassiopeia,874
chogath,1623
clg,2
cloudnine,3
corki,1207
counterlogicna,1
curse,3
darius,1359
diana,2668
dignitas,3
draven,3808
drmundo,1082
ekko,739
elise,1532
evelynn,896
ezreal,3878
f0,2
f1,1
f2,2
f3,1
fiddlesticks,1305
fiora,1325
fizz,2741
fnatic,4
frostguard,23
galio,607
gamania,128
gambit,1
gangplank,2052
garen,1379
gnar,1668
gragas,1288
graves,2167
hecarim,1396
heimerdinger,2130
irelia,3336
janna,3064
jarvaniv,2066
jax,2076
jayce,2199
jinx,4423
kalista,809
karma,1519
karthus,744
kassadin,1121
katarina,3366
kayle,1081
kennen,1280
khazix,2816
kogmaw,1270
ktrolster,1
leblanc,1533
leesin,6320
leona,3762
lissandra,710
lucian,2164
lulu,3545
lux,3566
malphite,827
malzahar,1942
maokai,1508
masteryi,1408
mineski,1
missfortune,1434
monkeyking,2112
mordekaiser,1500
morgana,1834
moscow5,1
nami,2545
nasus,1790
nautilus,2133
nidalee,3665
ninjas,598
nocturne,2105
nunu,1299
olaf,1067
omg,1
orianna,2598
pantheon,1158
poppy,1494
quinn,2044
rammus,1582
reksai,634
renekton,2009
rengar,2870
riot,527
riven,5810
royal,1
rumble,1842
ryze,1115
saigonjokers,41
samsunggalaxy,1
sejuani,1014
shaco,2780
shen,1306
shyvana,1510
singed,2841
sion,895
sivir,860
skarner,1156
skt1,3
sona,3502
soraka,1190
swain,1441
syndra,2009
tahmkench,207
talon,1632
taric,1751
team 00,3524
team 01,5452
team 02,317
team 03,1413
team 04,166
team 05,403
team 06,63
team 07,3342
team 08,714
team 09,273
team 10,84
team 11,4004
team 12,370
team 13,75
team 14,309
team 15,2774
team 16,55
team 17,223
team 18,431
team 19,500
team 20,47
team 21,1
team 22,19
team 23,20
team 24,38
team 26,88
team 27,5
team 30,551
team 32,217
team 33,63
team 34,21
team 35,122
team 36,4
team 37,26
team 40,35
team 41,8
team 42,48
team 43,42
team 44,14
team 45,146
team 46,41
team 47,33
team 48,13
team 50,45
team 51,3
team 53,29
team 56,7
team 57,15
team 60,5
team 61,23
team 62,11
team 63,5
team 64,10
team 65,4
team 66,4
team 67,46
team 70,149
team 71,94
team 72,11
team 73,54
team 74,1573
team 75,83
team 76,282
team 77,319
team 80,10
team 81,27
team 82,27
team 83,6
team 84,6
team 85,79
team 86,20
team 87,196
team-soraka,1028
teamdignitas,1
teamsolomid,2
teemo,4812
thresh,8942
tristana,1644
trundle,1198
tryndamere,1419
tsm,3
twistedfate,2400
twitch,1335
udyr,2387
urgot,1142
varus,1262
vayne,5953
veigar,1748
velkoz,1173
vi,2779
viktor,2407
vladimir,1781
volibear,1679
warwick,1038
winterclaw,24
xerath,1135
xinzhao,780
yasuo,3797
yorick,776
zac,1494
zed,5859
ziggs,2197
zilean,1137
zyra,1671


